,assists,assistsPG,blocks,blocksPG,cnName,defensiveRebounds,defensiveReboundsPG,doubleDoubles,efficiencyPG,ejections,enName,fgAttempted,fgAttemptedPG,fgMade,fgMissed,fgPCT,flagrantFouls,fouls,foulsPG,ftAttempted,ftAttemptedPG,ftMade,ftMadePG,ftMissed,ftPCT,games,gamesStarted,jerseyNum,minutes,minutesPG,offensiveRebounds,offensiveReboundsPG,playerId,points,pointsPG,rebounds,reboundsPG,seasonId,seasonType,steals,stealsPG,tFouls,teamId,teamName,threesAttempted,threesAttemptedPG,threesMade,threesMadePG,threesMisses,threesPCT,tripleDoubles,turnovers,turnoversPG
63,4,0.800,0,0.000,贾伊-克劳德,25,5.000,1,0.000,0,Jae Crowder,46,9.200,17,0,0.4,0,7,1.400,19,3.800,14,1.800,0,0.737,5,3,99,130,26.000,4,0.800,5068,57,11.400,29,5.800,2018,2,5,1.000,0,26,爵士,30,6.000,9,1.800,0,0.300,0,1,0.200
64,7,1.400,13,2.600,鲁迪-戈贝尔,28,5.600,2,0.000,0,Rudy Gobert,32,6.400,19,0,0.6,0,16,3.200,23,4.600,18,0.000,0,0.783,5,5,27,152,30.400,23,4.600,5197,56,11.200,51,10.200,2018,2,3,0.600,0,26,爵士,0,0.000,0,0.000,0,0.000,0,9,1.800
65,15,3.000,5,1.000,尼科拉-武切维奇,31,6.200,1,0.000,0,Nikola Vucevic,58,11.600,21,0,0.4,0,12,2.400,14,2.800,11,0.600,0,0.786,5,5,9,147,29.400,9,1.800,4897,56,11.200,40,8.000,2018,2,2,0.400,0,19,魔术,13,2.600,3,0.600,0,0.231,0,13,2.600
66,21,1.400,28,1.900,布鲁克-洛佩兹,70,4.700,1,0.000,0,Brook Lopez,134,8.933,61,0,0.5,0,46,3.100,29,1.933,24,1.467,0,0.828,15,15,11,438,29.200,12,0.800,4472,168,11.200,82,5.500,2018,2,6,0.400,0,15,雄鹿,75,5.000,22,1.467,0,0.293,0,10,0.700
67,12,1.700,5,0.700,鲁迪-盖伊,37,5.300,1,0.000,0,Rudy Gay,70,10.000,28,0,0.4,0,13,1.900,17,2.429,14,1.143,0,0.824,7,0,22,178,25.400,13,1.900,4136,78,11.100,50,7.100,2018,2,3,0.400,0,24,马刺,19,2.714,8,1.143,0,0.421,0,10,1.400
68,11,2.200,3,0.600,贾勒特艾伦,19,3.800,0,0.000,0,Jarrett Allen,32,6.400,19,0,0.6,0,13,2.600,20,4.000,17,0.000,0,0.850,5,5,31,110,22.000,15,3.000,1962937738,55,11.000,34,6.800,2018,2,3,0.600,0,17,篮网,0,0.000,0,0.000,0,0.000,0,8,1.600
69,5,0.800,0,0.000,贾麦考-格林,26,4.300,0,0.000,0,JaMychal Green,43,7.167,23,0,0.5,0,22,3.700,10,1.667,8,2.000,0,0.800,6,3,4,141,23.500,6,1.000,5262,66,11.000,32,5.300,2018,2,4,0.700,0,12,快船,23,3.833,12,2.000,0,0.522,0,11,1.800
70,7,1.000,1,0.100,布林-福布斯,24,3.400,0,0.000,0,Bryn Forbes,56,8.000,27,0,0.5,0,14,2.000,9,1.286,6,2.143,0,0.667,7,7,11,212,30.300,1,0.100,1962937501,75,10.700,25,3.600,2018,2,1,0.100,0,24,马刺,31,4.429,15,2.143,0,0.484,0,3,0.400
71,8,1.600,2,0.400,罗伊斯 奥尼尔,21,4.200,1,0.000,0,Royce O'Neale,45,9.000,21,0,0.5,0,15,3.000,4,0.800,3,1.600,0,0.750,5,0,23,137,27.400,2,0.400,1962937921,53,10.600,23,4.600,2018,2,2,0.400,0,26,爵士,23,4.600,8,1.600,0,0.348,0,10,2.000
72,15,3.800,3,0.800,赛迪斯-杨,19,4.800,0,0.000,0,Thaddeus Young,42,10.500,18,0,0.4,0,10,2.500,7,1.750,4,0.500,0,0.571,4,4,21,130,32.500,9,2.300,4290,42,10.500,28,7.000,2018,2,11,2.800,0,11,步行者,8,2.000,2,0.500,0,0.250,0,5,1.300
73,14,0.900,3,0.200,罗德尼-胡德,27,1.700,0,0.000,0,Rodney Hood,111,6.938,52,0,0.5,0,28,1.800,44,2.750,36,1.125,0,0.818,16,0,5,373,23.300,9,0.600,5334,158,9.900,36,2.300,2018,2,6,0.400,0,22,开拓者,51,3.188,18,1.125,0,0.353,0,7,0.400
74,28,4.700,6,1.000,帕特里克-贝弗利,40,6.700,3,0.000,0,Patrick Beverley,47,7.833,20,0,0.4,0,21,3.500,8,1.333,6,2.167,0,0.750,6,6,21,195,32.500,8,1.300,4647,59,9.800,48,8.000,2018,2,6,1.000,0,12,快船,30,5.000,13,2.167,0,0.433,0,10,1.700
75,6,1.500,7,1.800,迈尔斯-特纳,21,5.300,0,0.000,0,Myles Turner,35,8.750,14,0,0.4,0,14,3.500,13,3.250,8,0.750,0,0.615,4,4,33,126,31.500,4,1.000,5553,39,9.800,25,6.300,2018,2,0,0.000,0,11,步行者,14,3.500,3,0.750,0,0.214,0,3,0.800
76,83,4.000,23,1.100,安德鲁-伊格达拉,64,3.000,0,0.000,0,Andre Iguodala,166,7.905,82,0,0.5,0,43,2.000,37,1.762,14,1.333,0,0.378,21,15,28,629,30.000,27,1.300,3826,206,9.800,91,4.300,2018,2,24,1.100,0,9,勇士,80,3.810,28,1.333,0,0.350,0,21,1.000
77,16,1.500,12,1.100,克林特-卡佩拉,72,6.500,6,0.000,0,Clint Capela,82,7.455,46,0,0.6,0,26,2.400,35,3.182,15,0.000,0,0.429,11,11,15,331,30.100,41,3.700,5336,107,9.700,113,10.300,2018,2,3,0.300,0,10,火箭,0,0.000,0,0.000,0,0.000,0,16,1.500
78,22,2.400,3,0.300,戈登-海沃德,33,3.700,0,0.000,0,Gordon Hayward,70,7.778,29,0,0.4,0,16,1.800,19,2.111,19,1.000,0,1.000,9,0,20,267,29.700,3,0.300,4724,86,9.600,36,4.000,2018,2,6,0.700,0,2,凯尔特人,24,2.667,9,1.000,0,0.375,0,14,1.600
79,10,0.700,3,0.200,尼古拉-米罗蒂奇,43,3.100,1,0.000,0,Nikola Mirotic,117,8.357,44,0,0.4,0,25,1.800,28,2.000,23,1.571,0,0.821,14,8,41,298,21.300,17,1.200,4905,133,9.500,60,4.300,2018,2,10,0.700,0,15,雄鹿,76,5.429,22,1.571,0,0.289,0,14,1.000
80,73,3.000,26,1.100,马克-加索尔,138,5.800,1,0.000,0,Marc Gasol,180,7.500,76,0,0.4,0,84,3.500,46,1.917,40,1.417,0,0.870,24,24,14,735,30.600,16,0.700,4325,226,9.400,154,6.400,2018,2,21,0.900,0,28,猛龙,89,3.708,34,1.417,0,0.382,0,21,0.900
81,22,0.900,23,1.000,赛尔吉-伊巴卡,108,4.500,1,0.000,0,Serge Ibaka,193,8.042,92,0,0.5,0,79,3.300,42,1.750,32,0.375,0,0.762,24,0,9,500,20.800,35,1.500,4486,225,9.400,143,6.000,2018,2,11,0.500,0,28,猛龙,38,1.583,9,0.375,0,0.237,0,25,1.000
82,24,1.700,9,0.600,威尔-巴顿,52,3.700,1,0.000,0,Will Barton,135,9.643,47,0,0.3,0,19,1.400,26,1.857,18,1.071,0,0.692,14,3,5,328,23.400,15,1.100,5074,127,9.100,67,4.800,2018,2,4,0.300,0,7,掘金,55,3.929,15,1.071,0,0.273,0,14,1.000
83,3,0.600,0,0.000,乔-哈里斯,15,3.000,0,0.000,0,Joe Harris,43,8.600,16,0,0.4,0,12,2.400,8,1.600,8,0.800,0,1.000,5,5,12,149,29.800,6,1.200,5344,44,8.800,21,4.200,2018,2,3,0.600,0,17,篮网,21,4.200,4,0.800,0,0.190,0,9,1.800
84,16,4.000,1,0.300,多曼塔斯-萨博尼斯,22,5.500,0,0.000,0,Domantas Sabonis,29,7.250,12,0,0.4,0,12,3.000,14,3.500,9,0.250,0,0.643,4,0,11,96,24.000,7,1.800,1962937414,34,8.500,29,7.300,2018,2,3,0.800,0,11,步行者,4,1.000,1,0.250,0,0.250,0,5,1.300
85,23,1.400,16,1.000,毛里斯-哈克里斯,49,3.100,2,0.000,0,Maurice Harkless,109,6.813,52,0,0.5,0,56,3.500,36,2.250,23,0.438,0,0.639,16,16,8,388,24.300,29,1.800,5021,134,8.400,78,4.900,2018,2,18,1.100,0,22,开拓者,28,1.750,7,0.438,0,0.250,0,17,1.100
86,14,1.000,1,0.100,马利克-比斯利,37,2.600,0,0.000,0,Malik Beasley,93,6.643,36,0,0.4,0,20,1.400,31,2.214,22,1.357,0,0.710,14,0,5,281,20.100,11,0.800,1962937416,113,8.100,48,3.400,2018,2,3,0.200,0,7,掘金,47,3.357,19,1.357,0,0.404,0,7,0.500
87,11,3.700,0,0.000,沙巴兹-内皮尔,5,1.700,1,0.000,0,Shabazz Napier,11,3.667,7,0,0.6,0,1,0.300,8,2.667,7,1.000,0,0.875,3,0,5,28,9.300,2,0.700,5335,24,8.000,7,2.300,2018,2,1,0.300,0,17,篮网,5,1.667,3,1.000,0,0.600,0,0,0.000
88,62,2.600,6,0.300,弗雷德-万维利特,33,1.400,0,0.000,0,Fred VanVleet,166,6.917,65,0,0.4,0,49,2.000,31,1.292,24,1.583,0,0.774,24,0,23,592,24.700,7,0.300,1962937542,192,8.000,40,1.700,2018,2,18,0.800,0,28,猛龙,98,4.083,38,1.583,0,0.388,0,21,0.900
89,4,1.000,4,1.000,兰斯顿-加洛维,13,3.300,0,0.000,0,Langston Galloway,34,8.500,11,0,0.3,0,10,2.500,0,0.000,0,2.250,0,0.000,4,0,2,110,27.500,2,0.500,5388,31,7.800,15,3.800,2018,2,2,0.500,0,8,活塞,25,6.250,9,2.250,0,0.360,0,2,0.500
90,5,1.300,0,0.000,韦恩-埃灵顿,12,3.000,0,0.000,0,Wayne Ellington,35,8.750,11,0,0.3,0,4,1.000,2,0.500,2,1.750,0,1.000,4,4,8,131,32.800,3,0.800,4633,31,7.800,15,3.800,2018,2,3,0.800,0,8,活塞,22,5.500,7,1.750,0,0.318,0,2,0.500
91,10,1.700,0,0.000,兰德里-沙梅特,11,1.800,0,0.000,0,Landry Shamet,38,6.333,13,0,0.3,0,15,2.500,10,1.667,10,1.667,0,1.000,6,6,13,174,29.000,1,0.200,1962938080,46,7.700,12,2.000,2018,2,6,1.000,0,12,快船,31,5.167,10,1.667,0,0.323,0,7,1.200
92,12,1.100,1,0.100,迈尔斯-莱昂纳德,34,3.100,1,0.000,0,Meyers Leonard,65,5.909,34,0,0.5,0,27,2.500,9,0.818,3,1.273,0,0.333,11,2,0,170,15.500,6,0.500,5017,85,7.700,40,3.600,2018,2,3,0.300,0,22,开拓者,33,3.000,14,1.273,0,0.424,0,4,0.400
93,19,2.400,6,0.800,德马库斯-考辛斯,30,3.800,1,0.000,0,DeMarcus Cousins,53,6.625,21,0,0.4,0,24,3.000,25,3.125,16,0.375,0,0.640,8,5,15,133,16.600,9,1.100,4720,61,7.600,39,4.900,2018,2,5,0.600,0,9,勇士,12,1.500,3,0.375,0,0.250,0,19,2.400
94,12,1.100,3,0.300,詹姆斯-恩尼斯,26,2.400,0,0.000,0,James Ennis III,64,5.818,31,0,0.5,0,31,2.800,19,1.727,12,0.818,0,0.632,11,0,11,232,21.100,16,1.500,5220,83,7.500,42,3.800,2018,2,4,0.400,0,20,76人,32,2.909,9,0.818,0,0.281,0,10,0.900
95,4,1.000,0,0.000,科里-约瑟夫,6,1.500,0,0.000,0,Cory Joseph,24,6.000,12,0,0.5,0,7,1.800,2,0.500,2,1.000,0,1.000,4,0,9,85,21.300,1,0.300,4911,30,7.500,7,1.800,2018,2,3,0.800,0,11,步行者,9,2.250,4,1.000,0,0.444,0,0,0.000
96,10,1.000,1,0.100,奥斯汀-里弗斯,19,1.900,0,0.000,0,Austin Rivers,62,6.200,27,0,0.4,0,31,3.100,6,0.600,4,1.600,0,0.667,10,0,8,215,21.500,2,0.200,5016,74,7.400,21,2.100,2018,2,5,0.500,0,10,火箭,35,3.500,16,1.600,0,0.457,0,8,0.800
97,21,1.300,10,0.600,艾尔-法鲁克-阿米努,71,4.400,1,0.000,0,Al-Farouq Aminu,109,6.813,38,0,0.3,0,34,2.100,36,2.250,27,0.938,0,0.750,16,16,2,399,24.900,29,1.800,4723,118,7.400,100,6.300,2018,2,9,0.600,0,22,开拓者,51,3.188,15,0.938,0,0.294,0,16,1.000
98,12,1.700,5,0.700,雅各布-珀尔特尔,29,4.100,0,0.000,0,Jakob Poeltl,36,5.143,23,0,0.6,0,26,3.700,9,1.286,5,0.000,0,0.556,7,7,25,177,25.300,25,3.600,1962937422,51,7.300,54,7.700,2018,2,2,0.300,0,24,马刺,1,0.143,0,0.000,0,0.000,0,3,0.400
99,20,1.000,11,0.500,凯文-卢尼,53,2.500,1,0.000,0,Kevon Looney,93,4.429,64,0,0.7,0,50,2.400,29,1.381,21,0.000,0,0.724,21,1,5,431,20.500,41,2.000,5573,149,7.100,94,4.500,2018,2,12,0.600,0,9,勇士,0,0.000,0,0.000,0,0.000,0,13,0.600
100,8,2.000,1,0.300,韦斯利-马修斯,10,2.500,0,0.000,0,Wesley Matthews,30,7.500,9,0,0.3,0,6,1.500,3,0.750,3,1.750,0,1.000,4,4,9,119,29.800,0,0.000,4694,28,7.000,10,2.500,2018,2,3,0.800,0,11,步行者,21,5.250,7,1.750,0,0.333,0,8,2.000
101,26,1.100,11,0.500,丹尼-格林,70,2.900,0,0.000,0,Danny Green,155,6.458,53,0,0.3,0,60,2.500,23,0.958,21,1.625,0,0.913,24,24,14,684,28.500,17,0.700,4651,166,6.900,87,3.600,2018,2,32,1.300,0,28,猛龙,119,4.958,39,1.625,0,0.328,0,26,1.100
102,21,1.400,6,0.400,厄桑-伊利亚索瓦,51,3.400,0,0.000,0,Ersan Ilyasova,81,5.400,35,0,0.4,0,40,2.700,25,1.667,20,0.800,0,0.800,15,0,7,272,18.100,20,1.300,3962,102,6.800,71,4.700,2018,2,10,0.700,0,15,雄鹿,40,2.667,12,0.800,0,0.300,0,7,0.500
103,14,0.900,21,1.300,扎克-科林斯,41,2.600,0,0.000,0,Zach Collins,81,5.063,41,0,0.5,0,54,3.400,25,1.563,20,0.438,0,0.800,16,0,33,275,17.200,17,1.100,1962937732,109,6.800,58,3.600,2018,2,7,0.400,0,22,开拓者,21,1.313,7,0.438,0,0.333,0,20,1.300
104,2,0.400,5,1.000,乔纳森-艾萨克,21,4.200,0,0.000,0,Jonathan Isaac,40,8.000,11,0,0.3,0,9,1.800,8,1.600,7,0.800,0,0.875,5,5,1,137,27.400,10,2.000,1962937726,33,6.600,31,6.200,2018,2,2,0.400,0,19,魔术,20,4.000,4,0.800,0,0.200,0,5,1.000
105,12,0.900,5,0.400,托雷-克莱格,51,3.600,0,0.000,0,Torrey Craig,69,4.929,33,0,0.5,0,38,2.700,16,1.143,9,1.214,0,0.563,14,11,3,330,23.600,21,1.500,1962937871,92,6.600,72,5.100,2018,2,7,0.500,0,7,掘金,36,2.571,17,1.214,0,0.472,0,6,0.400
106,12,2.400,0,0.000,迈克尔 卡特-威廉姆斯,18,3.600,0,0.000,0,Michael Carter-Williams,31,6.200,12,0,0.4,0,12,2.400,8,1.600,7,0.400,0,0.875,5,0,7,92,18.400,2,0.400,5162,33,6.600,20,4.000,2018,2,3,0.600,0,19,魔术,8,1.600,2,0.400,0,0.250,0,8,1.600
107,2,0.400,0,0.000,德玛雷-卡罗尔,14,2.800,0,0.000,0,DeMarre Carroll,38,7.600,9,0,0.2,0,8,1.600,8,1.600,8,1.400,0,1.000,5,3,9,119,23.800,6,1.200,4632,33,6.600,20,4.000,2018,2,4,0.800,0,17,篮网,24,4.800,7,1.400,0,0.292,0,3,0.600
108,26,1.100,0,0.000,诺曼-鲍威尔,46,2.000,0,0.000,0,Norman Powell,126,5.478,56,0,0.4,0,31,1.300,19,0.826,14,1.043,0,0.737,23,0,24,366,15.900,5,0.200,5589,150,6.500,51,2.200,2018,2,9,0.400,0,28,猛龙,62,2.696,24,1.043,0,0.387,0,12,0.500
109,25,5.000,0,0.000,乔-因戈尔斯,21,4.200,0,0.000,0,Joe Ingles,37,7.400,12,0,0.3,0,14,2.800,0,0.000,0,1.600,0,0.000,5,5,2,151,30.200,3,0.600,5493,32,6.400,24,4.800,2018,2,11,2.200,0,26,爵士,29,5.800,8,1.600,0,0.276,0,8,1.600
110,17,1.900,2,0.200,特里-罗齐尔,35,3.900,0,0.000,0,Terry Rozier,59,6.556,19,0,0.3,0,15,1.700,16,1.778,12,0.889,0,0.750,9,0,3,162,18.000,4,0.400,5559,58,6.400,39,4.300,2018,2,4,0.400,0,2,凯尔特人,34,3.778,8,0.889,0,0.235,0,10,1.100
111,3,0.800,0,0.000,鲁迪恩-库鲁斯,14,3.500,0,0.000,0,Rodions Kurucs,20,5.000,8,0,0.4,0,10,2.500,9,2.250,7,0.500,0,0.778,4,3,0,68,17.000,6,1.500,1962938094,25,6.300,20,5.000,2018,2,2,0.500,0,17,篮网,8,2.000,2,0.500,0,0.250,0,2,0.500
112,21,1.400,13,0.900,帕特-康诺顿,83,5.500,0,0.000,0,Pat Connaughton,77,5.133,37,0,0.5,0,14,0.900,8,0.533,4,1.000,0,0.500,15,0,24,324,21.600,10,0.700,5584,93,6.200,93,6.200,2018,2,6,0.400,0,15,雄鹿,42,2.800,15,1.000,0,0.357,0,9,0.600
113,14,3.500,1,0.300,伊斯-史密斯,10,2.500,0,0.000,0,Ish Smith,38,9.500,10,0,0.3,0,8,2.000,4,1.000,3,0.250,0,0.750,4,0,14,81,20.300,1,0.300,4800,24,6.000,11,2.800,2018,2,3,0.800,0,8,活塞,7,1.750,1,0.250,0,0.143,0,4,1.000
114,8,1.100,2,0.300,马可-贝里内利,13,1.900,0,0.000,0,Marco Belinelli,38,5.429,14,0,0.4,0,7,1.000,6,0.857,5,1.143,0,0.833,7,0,18,131,18.700,0,0.000,4296,41,5.900,13,1.900,2018,2,0,0.000,0,24,马刺,21,3.000,8,1.143,0,0.381,0,2,0.300
115,11,1.000,3,0.300,博班-马扬诺维奇,23,2.100,0,0.000,0,Boban Marjanovic,40,3.636,24,0,0.6,0,18,1.600,19,1.727,16,0.000,0,0.842,11,0,51,105,9.500,13,1.200,5608,64,5.800,36,3.300,2018,2,2,0.200,0,20,76人,3,0.273,0,0.000,0,0.000,0,14,1.300
116,5,0.500,0,0.000,迈克-斯考特,30,3.000,0,0.000,0,Mike Scott,47,4.700,21,0,0.4,0,22,2.200,2,0.200,2,1.200,0,1.000,10,0,0,193,19.300,4,0.400,5077,56,5.600,34,3.400,2018,2,3,0.300,0,20,76人,34,3.400,12,1.200,0,0.353,0,7,0.700
117,13,0.800,4,0.300,塞斯-库里,20,1.300,0,0.000,0,Seth Curry,82,5.125,30,0,0.4,0,27,1.700,11,0.688,9,1.313,0,0.818,16,0,30,326,20.400,5,0.300,5245,90,5.600,25,1.600,2018,2,12,0.800,0,22,开拓者,52,3.250,21,1.313,0,0.404,0,7,0.400
118,4,1.000,4,1.000,索恩-梅克,5,1.300,0,0.000,0,Thon Maker,26,6.500,7,0,0.3,0,14,3.500,9,2.250,8,0.000,0,0.889,4,2,14,69,17.300,4,1.000,1962937420,22,5.500,9,2.300,2018,2,0,0.000,0,8,活塞,12,3.000,0,0.000,0,0.000,0,3,0.800
119,36,2.600,1,0.100,蒙特-莫里斯,16,1.100,0,0.000,0,Monte Morris,86,6.143,33,0,0.4,0,15,1.100,13,0.929,9,0.000,0,0.692,14,0,11,224,16.000,3,0.200,1962937769,75,5.400,19,1.400,2018,2,5,0.400,0,7,掘金,13,0.929,0,0.000,0,0.000,0,6,0.400
120,2,0.700,1,0.300,埃德-戴维斯,15,5.000,1,0.000,0,Ed Davis,10,3.333,7,0,0.7,0,9,3.000,2,0.667,2,0.000,0,1.000,3,0,17,41,13.700,4,1.300,4728,16,5.300,19,6.300,2018,2,0,0.000,0,17,篮网,0,0.000,0,0.000,0,0.000,0,0,0.000
121,25,3.600,1,0.100,帕蒂-米尔斯,14,2.000,0,0.000,0,Patty Mills,43,6.143,14,0,0.3,0,9,1.300,10,1.429,6,0.429,0,0.600,7,0,8,152,21.700,1,0.100,4660,37,5.300,15,2.100,2018,2,7,1.000,0,24,马刺,22,3.143,3,0.429,0,0.136,0,3,0.400
122,4,0.800,5,1.000,基姆-伯奇,22,4.400,0,0.000,0,Khem Birch,18,3.600,10,0,0.6,0,8,1.600,7,1.400,6,0.000,0,0.857,5,0,24,92,18.400,9,1.800,5390,26,5.200,31,6.200,2018,2,1,0.200,0,19,魔术,0,0.000,0,0.000,0,0.000,0,6,1.200
123,1,0.300,2,0.500,伊维查-祖巴茨,11,2.800,1,0.000,0,Ivica Zubac,18,4.500,9,0,0.5,0,5,1.300,3,0.750,2,0.000,0,0.667,4,3,40,39,9.800,11,2.800,1962937462,20,5.000,22,5.500,2018,2,2,0.500,0,12,快船,0,0.000,0,0.000,0,0.000,0,4,1.000
124,6,1.200,0,0.000,特伦斯-弗格森,10,2.000,0,0.000,0,Terrance Ferguson,25,5.000,9,0,0.4,0,19,3.800,0,0.000,0,1.400,0,0.000,5,5,23,128,25.600,2,0.400,1962937742,25,5.000,12,2.400,2018,2,2,0.400,0,25,雷霆,18,3.600,7,1.400,0,0.389,0,5,1.000
125,1,0.100,2,0.300,丹纽尔-豪斯,20,2.900,0,0.000,0,Danuel House Jr.,37,5.286,11,0,0.3,0,11,1.600,8,1.143,4,1.143,0,0.500,7,0,4,141,20.100,2,0.300,1962937667,34,4.900,22,3.100,2018,2,3,0.400,0,10,火箭,31,4.429,8,1.143,0,0.258,0,4,0.600
126,4,0.800,0,0.000,韦斯利-艾旺杜,7,1.400,0,0.000,0,Wes Iwundu,18,3.600,6,0,0.3,0,4,0.800,9,1.800,9,0.600,0,1.000,5,0,25,60,12.000,0,0.000,1962937761,24,4.800,7,1.400,2018,2,3,0.600,0,19,魔术,9,1.800,3,0.600,0,0.333,0,2,0.400
127,0,0.000,3,0.600,诺伦斯-诺埃尔,8,1.600,0,0.000,0,Nerlens Noel,20,4.000,12,0,0.6,0,9,1.800,2,0.400,0,0.000,0,0.000,5,0,3,60,12.000,11,2.200,5157,24,4.800,19,3.800,2018,2,2,0.400,0,25,雷霆,0,0.000,0,0.000,0,0.000,0,4,0.800
128,5,1.300,1,0.300,福尔康-科尔克马兹,6,1.500,0,0.000,0,Furkan Korkmaz,18,4.500,6,0,0.3,0,5,1.300,5,1.250,4,0.750,0,0.800,4,0,30,36,9.000,0,0.000,1962937456,19,4.800,6,1.500,2018,2,0,0.000,0,20,76人,8,2.000,3,0.750,0,0.375,0,1,0.300
129,0,0.000,0,0.000,哈里-托马斯,2,0.700,0,0.000,0,Khyri Thomas,12,4.000,6,0,0.5,0,0,0.000,1,0.333,1,0.333,0,1.000,3,0,13,15,5.000,0,0.000,1962938084,14,4.700,2,0.700,2018,2,2,0.700,0,8,活塞,4,1.333,1,0.333,0,0.250,0,0,0.000
