,assists,assistsPG,blocks,blocksPG,cnName,defensiveRebounds,defensiveReboundsPG,doubleDoubles,efficiencyPG,ejections,enName,fgAttempted,fgAttemptedPG,fgMade,fgMissed,fgPCT,flagrantFouls,fouls,foulsPG,ftAttempted,ftAttemptedPG,ftMade,ftMadePG,ftMissed,ftPCT,games,gamesStarted,jerseyNum,minutes,minutesPG,offensiveRebounds,offensiveReboundsPG,playerId,points,pointsPG,rebounds,reboundsPG,seasonId,seasonType,steals,stealsPG,tFouls,teamId,teamName,threesAttempted,threesAttemptedPG,threesMade,threesMadePG,threesMisses,threesPCT,tripleDoubles,turnovers,turnoversPG
130,21,1.500,10,0.700,梅森-普拉姆利,36,2.600,0,0.000,0,Mason Plumlee,47,3.357,24,0,0.5,0,39,2.800,28,2.000,16,0.000,0,0.571,14,0,24,218,15.600,26,1.900,5192,64,4.600,62,4.400,2018,2,7,0.500,0,7,掘金,1,0.071,0,0.000,0,0.000,0,8,0.600
131,0,0.000,0,0.000,格雷森-艾伦,1,0.500,0,0.000,0,Grayson Allen,7,3.500,2,0,0.3,0,0,0.000,7,3.500,5,0.000,0,0.714,2,0,3,14,7.000,0,0.000,1962938043,9,4.500,1,0.500,2018,2,0,0.000,0,26,爵士,3,1.500,0,0.000,0,0.000,0,0,0.000
132,5,1.000,1,0.200,乔治-尼昂,14,2.800,0,0.000,0,Georges Niang,22,4.400,9,0,0.4,0,5,1.000,0,0.000,0,0.800,0,0.000,5,0,31,55,11.000,0,0.000,1962937451,22,4.400,14,2.800,2018,2,1,0.200,0,26,爵士,13,2.600,4,0.800,0,0.308,0,2,0.400
133,2,0.700,0,0.000,格伦-罗宾逊,5,1.700,0,0.000,0,Glenn Robinson III,15,5.000,4,0,0.3,0,5,1.700,4,1.333,4,0.333,0,1.000,3,0,30,36,12.000,2,0.700,5412,13,4.300,7,2.300,2018,2,2,0.700,0,8,活塞,8,2.667,1,0.333,0,0.125,0,1,0.300
134,12,0.700,1,0.100,奎因-库克,16,0.900,0,0.000,0,Quinn Cook,70,4.118,28,0,0.4,0,13,0.800,4,0.235,4,0.647,0,1.000,17,0,2,193,11.400,2,0.100,5678,71,4.200,18,1.100,2018,2,3,0.200,0,9,勇士,34,2.000,11,0.647,0,0.324,0,6,0.400
135,19,1.700,3,0.300,斯特尔林-K-布朗,26,2.400,0,0.000,0,Sterling Brown,38,3.455,15,0,0.4,0,17,1.500,11,1.000,8,0.636,0,0.727,11,5,0,162,14.700,4,0.400,1962937771,45,4.100,30,2.700,2018,2,6,0.500,0,15,雄鹿,21,1.909,7,0.636,0,0.333,0,8,0.700
136,31,1.400,4,0.200,肖恩-利文斯顿,20,0.900,0,0.000,0,Shaun Livingston,75,3.409,34,0,0.5,0,35,1.600,25,1.136,21,0.000,0,0.840,22,2,34,322,14.600,11,0.500,3821,89,4.000,31,1.400,2018,2,10,0.500,0,9,勇士,2,0.091,0,0.000,0,0.000,0,8,0.400
137,2,0.300,0,0.000,肯尼斯-法里德,18,3.000,0,0.000,0,Kenneth Faried,13,2.167,9,0,0.7,0,6,1.000,6,1.000,5,0.167,0,0.833,6,0,35,56,9.300,3,0.500,4904,24,4.000,21,3.500,2018,2,2,0.300,0,10,火箭,1,0.167,1,0.167,0,1.000,0,0,0.000
138,4,0.400,3,0.300,格雷格-门罗,17,1.700,0,0.000,0,Greg Monroe,40,4.000,16,0,0.4,0,11,1.100,9,0.900,7,0.100,0,0.778,10,1,55,90,9.000,14,1.400,4722,40,4.000,31,3.100,2018,2,5,0.500,0,20,76人,4,0.400,1,0.100,0,0.250,0,4,0.400
139,3,0.400,2,0.300,内内,5,0.700,0,0.000,0,Nene,10,1.429,10,0,1.0,0,7,1.000,9,1.286,7,0.000,0,0.778,7,0,42,53,7.600,9,1.300,5391,27,3.900,14,2.000,2018,2,3,0.400,0,10,火箭,0,0.000,0,0.000,0,0.000,0,3,0.400
140,5,1.000,3,0.600,马基夫-莫里斯,9,1.800,0,0.000,0,Markieff Morris,16,3.200,5,0,0.3,0,9,1.800,9,1.800,7,0.400,0,0.778,5,0,88,59,11.800,4,0.800,4894,19,3.800,13,2.600,2018,2,1,0.200,0,25,雷霆,7,1.400,2,0.400,0,0.286,0,2,0.400
141,2,0.500,0,0.000,威尔森-钱德勒,6,1.500,0,0.000,0,Wilson Chandler,16,4.000,5,0,0.3,0,7,1.800,4,1.000,4,0.250,0,1.000,4,0,21,52,13.000,0,0.000,4301,15,3.800,6,1.500,2018,2,2,0.500,0,12,快船,10,2.500,1,0.250,0,0.100,0,3,0.800
142,2,0.300,0,0.000,伊曼-香珀特,11,1.400,0,0.000,0,Iman Shumpert,26,3.250,10,0,0.4,0,10,1.300,4,0.500,1,1.000,0,0.250,8,0,10,109,13.600,1,0.100,4898,29,3.600,12,1.500,2018,2,1,0.100,0,10,火箭,22,2.750,8,1.000,0,0.364,0,3,0.400
143,7,1.400,0,0.000,杰罗姆-鲁滨逊,4,0.800,0,0.000,0,Jerome Robinson,14,2.800,5,0,0.4,0,4,0.800,5,1.000,5,0.600,0,1.000,5,0,12,46,9.200,2,0.400,1962938077,18,3.600,6,1.200,2018,2,2,0.400,0,12,快船,6,1.200,3,0.600,0,0.500,0,1,0.200
144,2,0.300,0,0.000,乔纳森-西蒙斯,7,1.000,0,0.000,0,Jonathon Simmons,30,4.286,10,0,0.3,0,2,0.300,4,0.571,3,0.286,0,0.750,7,0,14,52,7.400,2,0.300,5620,25,3.600,9,1.300,2018,2,1,0.100,0,20,76人,10,1.429,2,0.286,0,0.200,0,6,0.900
145,4,2.000,0,0.000,马库斯-斯马特,0,0.000,0,0.000,0,Marcus Smart,11,5.500,1,0,0.1,0,3,1.500,6,3.000,4,0.500,0,0.667,2,0,36,32,16.000,4,2.000,5317,7,3.500,4,2.000,2018,2,3,1.500,0,2,凯尔特人,11,5.500,1,0.500,0,0.091,0,3,1.500
146,1,0.100,3,0.300,杰拉德-格林,12,1.100,0,0.000,0,Gerald Green,40,3.636,12,0,0.3,0,12,1.100,5,0.455,5,0.909,0,1.000,11,0,14,97,8.800,0,0.000,3944,39,3.500,12,1.100,2018,2,3,0.300,0,10,火箭,29,2.636,10,0.909,0,0.345,0,3,0.300
147,1,0.300,1,0.300,贾雷尔-马丁,1,0.300,0,0.000,0,Jarell Martin,9,3.000,4,0,0.4,0,1,0.300,2,0.667,0,0.667,0,0.000,3,0,24,18,6.000,1,0.300,5567,10,3.300,2,0.700,2018,2,0,0.000,0,19,魔术,7,2.333,2,0.667,0,0.286,0,0,0.000
148,2,0.500,1,0.300,布鲁斯-布朗,7,1.800,0,0.000,0,Bruce Brown,14,3.500,5,0,0.4,0,8,2.000,2,0.500,2,0.250,0,1.000,4,2,1,57,14.300,1,0.300,1962938050,13,3.300,8,2.000,2018,2,2,0.500,0,8,活塞,5,1.250,1,0.250,0,0.200,0,2,0.500
149,5,1.000,1,0.200,戴维斯-贝尔坦斯,8,1.600,0,0.000,0,Davis Bertans,15,3.000,5,0,0.3,0,10,2.000,5,1.000,3,0.600,0,0.600,5,0,42,79,15.800,0,0.000,4926,16,3.200,8,1.600,2018,2,0,0.000,0,24,马刺,11,2.200,3,0.600,0,0.273,0,1,0.200
150,3,1.000,0,0.000,西奥-平森,3,1.000,0,0.000,0,Theo Pinson,8,2.667,3,0,0.4,0,0,0.000,0,0.000,0,1.000,0,0.000,3,0,21,22,7.300,0,0.000,1962938265,9,3.000,3,1.000,2018,2,2,0.700,0,17,篮网,7,2.333,3,1.000,0,0.429,0,1,0.300
151,11,2.800,1,0.300,贾里德-杜德里,2,0.500,0,0.000,0,Jared Dudley,11,2.750,3,0,0.3,0,10,2.500,4,1.000,4,0.500,0,1.000,4,2,10,82,20.500,0,0.000,4300,12,3.000,2,0.500,2018,2,3,0.800,0,17,篮网,9,2.250,2,0.500,0,0.222,0,4,1.000
152,4,0.200,1,0.000,阿方索-麦金尼,33,1.500,0,0.000,0,Alfonzo McKinnie,59,2.682,26,0,0.4,0,32,1.500,10,0.455,4,0.455,0,0.400,22,1,28,235,10.700,17,0.800,1962937877,66,3.000,50,2.300,2018,2,2,0.100,0,9,勇士,32,1.455,10,0.455,0,0.313,0,6,0.300
153,11,0.700,7,0.500,乔丹-贝尔,12,0.800,0,0.000,0,Jordan Bell,31,2.067,17,0,0.5,0,13,0.900,10,0.667,7,0.000,0,0.700,15,2,5,106,7.100,7,0.500,1962937747,41,2.700,19,1.300,2018,2,4,0.300,0,9,勇士,0,0.000,0,0.000,0,0.000,0,2,0.100
154,35,2.200,3,0.200,埃文-特纳,59,3.700,0,0.000,0,Evan Turner,46,2.875,15,0,0.3,0,22,1.400,15,0.938,12,0.063,0,0.800,16,0,1,245,15.300,13,0.800,4717,43,2.700,72,4.500,2018,2,3,0.200,0,22,开拓者,1,0.063,1,0.063,0,1.000,0,13,0.800
155,11,1.200,1,0.100,T.J. 麦康奈尔,5,0.600,0,0.000,0,T.J. McConnell,27,3.000,12,0,0.4,0,4,0.400,0,0.000,0,0.000,0,0.000,9,0,9,75,8.300,1,0.100,5652,24,2.700,6,0.700,2018,2,2,0.200,0,20,76人,0,0.000,0,0.000,0,0.000,0,1,0.100
156,21,1.100,6,0.300,安德鲁-博古特,51,2.700,0,0.000,0,Andrew Bogut,37,1.947,24,0,0.6,0,38,2.000,5,0.263,4,0.000,0,0.800,19,6,12,179,9.400,23,1.200,3927,52,2.700,74,3.900,2018,2,5,0.300,0,9,勇士,0,0.000,0,0.000,0,0.000,0,10,0.500
157,2,0.400,0,0.000,多纳塔斯-莫泰尤纳斯,4,0.800,0,0.000,0,Donatas Motiejunas,10,2.000,6,0,0.6,0,1,0.200,2,0.400,1,0.000,0,0.500,5,0,28,19,3.800,3,0.600,4902,13,2.600,7,1.400,2018,2,0,0.000,0,24,马刺,1,0.200,0,0.000,0,0.000,0,0,0.000
158,3,0.800,0,0.000,布拉德-沃纳梅克,0,0.000,0,0.000,0,Brad Wanamaker,7,1.750,3,0,0.4,0,0,0.000,4,1.000,3,0.250,0,0.750,4,0,10,17,4.300,0,0.000,4969,10,2.500,0,0.000,2018,2,2,0.500,0,2,凯尔特人,1,0.250,1,0.250,0,1.000,0,2,0.500
159,0,0.000,0,0.000,凯尔-科沃尔,4,1.000,0,0.000,0,Kyle Korver,8,2.000,3,0,0.4,0,6,1.500,3,0.750,2,0.500,0,0.667,4,0,26,30,7.500,1,0.300,3754,10,2.500,5,1.300,2018,2,0,0.000,0,26,爵士,6,1.500,2,0.500,0,0.333,0,1,0.300
160,0,0.000,1,0.500,克里斯-布切尔,1,0.500,0,0.000,0,Chris Boucher,5,2.500,2,0,0.4,0,0,0.000,1,0.500,0,0.500,0,0.000,2,0,25,4,2.000,0,0.000,1962937847,5,2.500,1,0.500,2018,2,0,0.000,0,28,猛龙,3,1.500,1,0.500,0,0.333,0,0,0.000
161,0,0.000,0,0.000,扎扎-帕楚利亚,8,4.000,0,0.000,0,Zaza Pachulia,6,3.000,2,0,0.3,0,3,1.500,2,1.000,1,0.000,0,0.500,2,0,27,22,11.000,1,0.500,3745,5,2.500,9,4.500,2018,2,0,0.000,0,8,活塞,0,0.000,0,0.000,0,0.000,0,1,0.500
162,4,0.500,1,0.100,D.J.威尔森,9,1.100,0,0.000,0,D.J. Wilson,16,2.000,8,0,0.5,0,7,0.900,2,0.250,2,0.125,0,1.000,8,0,5,43,5.400,1,0.100,1962937743,19,2.400,10,1.300,2018,2,0,0.000,0,15,雄鹿,5,0.625,1,0.125,0,0.200,0,7,0.900
163,2,0.300,1,0.200,加雷特-坦普尔,6,1.000,0,0.000,0,Garrett Temple,11,1.833,3,0,0.3,0,8,1.300,10,1.667,7,0.167,0,0.700,6,0,17,63,10.500,1,0.200,4682,14,2.300,7,1.200,2018,2,3,0.500,0,12,快船,7,1.167,1,0.167,0,0.143,0,2,0.300
164,2,0.300,0,0.000,谢米-奥杰莱,1,0.200,0,0.000,0,Semi Ojeleye,9,1.500,4,0,0.4,0,5,0.800,2,0.333,2,0.500,0,1.000,6,0,37,35,5.800,1,0.200,1962937752,13,2.200,2,0.300,2018,2,0,0.000,0,2,凯尔特人,5,0.833,3,0.500,0,0.600,0,1,0.200
165,3,0.600,1,0.200,雷蒙德-费尔顿,3,0.600,0,0.000,0,Raymond Felton,13,2.600,4,0,0.3,0,7,1.400,2,0.400,1,0.400,0,0.500,5,0,2,57,11.400,0,0.000,3931,11,2.200,3,0.600,2018,2,4,0.800,0,25,雷霆,8,1.600,2,0.400,0,0.250,0,2,0.400
166,12,0.800,2,0.100,乔纳斯-杰雷布科,19,1.200,0,0.000,0,Jonas Jerebko,42,2.625,12,0,0.3,0,9,0.600,6,0.375,5,0.313,0,0.833,16,0,21,121,7.600,15,0.900,4644,34,2.100,34,2.100,2018,2,1,0.100,0,9,勇士,19,1.188,5,0.313,0,0.263,0,2,0.100
167,3,0.300,2,0.200,阿隆-贝恩斯,19,2.100,0,0.000,0,Aron Baynes,14,1.556,8,0,0.6,0,20,2.200,2,0.222,1,0.222,0,0.500,9,5,46,115,12.800,6,0.700,5150,19,2.100,25,2.800,2018,2,3,0.300,0,2,凯尔特人,6,0.667,2,0.222,0,0.333,0,5,0.600
168,2,0.500,0,0.000,阿米尔-约翰逊,2,0.500,0,0.000,0,Amir Johnson,4,1.000,4,0,1.0,0,3,0.800,0,0.000,0,0.000,0,0.000,4,0,5,20,5.000,3,0.800,3982,8,2.000,5,1.300,2018,2,1,0.300,0,20,76人,0,0.000,0,0.000,0,0.000,0,1,0.300
169,0,0.000,0,0.000,T.J.利夫,2,2.000,0,0.000,0,TJ Leaf,3,3.000,0,0,0.0,0,0,0.000,2,2.000,2,0.000,0,1.000,1,0,22,10,10.000,1,1.000,1962937740,2,2.000,3,3.000,2018,2,0,0.000,0,11,步行者,1,1.000,0,0.000,0,0.000,0,0,0.000
170,1,0.300,1,0.300,盖尔雄-亚布塞莱,1,0.300,0,0.000,0,Guerschon Yabusele,4,1.000,2,0,0.5,0,3,0.800,7,1.750,4,0.000,0,0.571,4,0,30,14,3.500,1,0.300,1962937429,8,2.000,2,0.500,2018,2,0,0.000,0,2,凯尔特人,1,0.250,0,0.000,0,0.000,0,1,0.300
171,0,0.000,0,0.000,以赛亚-哈尔滕施泰因,0,0.000,0,0.000,0,Isaiah Hartenstein,2,1.000,2,0,1.0,0,1,0.500,0,0.000,0,0.000,0,0.000,2,0,55,2,1.000,1,0.500,1962937744,4,2.000,1,0.500,2018,2,0,0.000,0,10,火箭,0,0.000,0,0.000,0,0.000,0,0,0.000
172,3,1.500,0,0.000,泰隆·华莱士,1,0.500,0,0.000,0,Tyrone Wallace,4,2.000,1,0,0.2,0,2,1.000,3,1.500,2,0.000,0,0.667,2,0,3,11,5.500,0,0.000,1962937459,4,2.000,1,0.500,2018,2,0,0.000,0,12,快船,0,0.000,0,0.000,0,0.000,0,1,0.500
173,0,0.000,0,0.000,乔恩-洛伊尔,0,0.000,0,0.000,0,Jon Leuer,2,2.000,1,0,0.5,0,1,1.000,1,1.000,0,0.000,0,0.000,1,0,30,5,5.000,0,0.000,4922,2,2.000,0,0.000,2018,2,0,0.000,0,8,活塞,0,0.000,0,0.000,0,0.000,0,0,0.000
174,4,1.300,1,0.300,道格-迈克德莫特,2,0.700,0,0.000,0,Doug McDermott,10,3.333,2,0,0.2,0,2,0.700,4,1.333,2,0.000,0,0.500,3,0,20,29,9.700,3,1.000,5322,6,2.000,5,1.700,2018,2,0,0.000,0,11,步行者,7,2.333,0,0.000,0,0.000,0,0,0.000
175,0,0.000,0,0.000,扎南-穆萨,0,0.000,0,0.000,0,Dzanan Musa,3,1.500,2,0,0.7,0,4,2.000,0,0.000,0,0.000,0,0.000,2,0,31,15,7.500,0,0.000,1962938092,4,2.000,0,0.000,2018,2,2,1.000,0,17,篮网,1,0.500,0,0.000,0,0.000,0,3,1.500
176,10,0.900,0,0.000,蒂姆-弗雷泽,9,0.800,0,0.000,0,Tim Frazier,13,1.182,8,0,0.6,0,5,0.500,2,0.182,2,0.273,0,1.000,11,0,12,40,3.600,0,0.000,5486,21,1.900,9,0.800,2018,2,1,0.100,0,15,雄鹿,6,0.545,3,0.273,0,0.500,0,3,0.300
177,0,0.000,0,0.000,梅尔文-弗雷泽,3,1.000,0,0.000,0,Melvin Frazier Jr.,5,1.667,2,0,0.4,0,0,0.000,2,0.667,1,0.000,0,0.500,3,0,35,15,5.000,1,0.300,1962938059,5,1.700,4,1.300,2018,2,1,0.300,0,19,魔术,0,0.000,0,0.000,0,0.000,0,0,0.000
178,0,0.000,0,0.000,艾伦-霍利迪,0,0.000,0,0.000,0,Aaron Holiday,5,1.667,2,0,0.4,0,3,1.000,0,0.000,0,0.333,0,0.000,3,0,3,13,4.300,0,0.000,1962938064,5,1.700,0,0.000,2018,2,0,0.000,0,11,步行者,2,0.667,1,0.333,0,0.500,0,1,0.300
179,3,1.000,0,0.000,杰里安-格兰特,4,1.300,0,0.000,0,Jerian Grant,10,3.333,2,0,0.2,0,1,0.300,1,0.333,1,0.000,0,1.000,3,0,25,14,4.700,0,0.000,5562,5,1.700,4,1.300,2018,2,0,0.000,0,19,魔术,7,2.333,0,0.000,0,0.000,0,1,0.300
180,0,0.000,1,0.100,丹尼尔-泰斯,6,0.900,0,0.000,0,Daniel Theis,14,2.000,5,0,0.4,0,4,0.600,2,0.286,2,0.000,0,1.000,7,0,27,42,6.000,4,0.600,1962937947,12,1.700,10,1.400,2018,2,1,0.100,0,2,凯尔特人,2,0.286,0,0.000,0,0.000,0,1,0.100
181,1,0.100,1,0.100,朱迪-米克斯,9,0.600,0,0.000,0,Jodie Meeks,29,2.071,9,0,0.3,0,7,0.500,3,0.214,2,0.143,0,0.667,14,0,20,67,4.800,0,0.000,4646,22,1.600,9,0.600,2018,2,4,0.300,0,28,猛龙,13,0.929,2,0.143,0,0.154,0,3,0.200
182,3,0.300,1,0.100,乔纳博尔登,10,1.000,0,0.000,0,Jonah Bolden,19,1.900,5,0,0.3,0,12,1.200,4,0.400,2,0.400,0,0.500,10,0,43,79,7.900,4,0.400,1962937763,16,1.600,14,1.400,2018,2,2,0.200,0,20,76人,16,1.600,4,0.400,0,0.250,0,9,0.900
183,3,0.600,1,0.200,特雷沃恩-格拉汉姆,8,1.600,0,0.000,0,Treveon Graham,10,2.000,2,0,0.2,0,10,2.000,6,1.200,3,0.000,0,0.500,5,0,2,79,15.800,2,0.400,5622,7,1.400,10,2.000,2018,2,3,0.600,0,17,篮网,7,1.400,0,0.000,0,0.000,0,3,0.600
184,2,0.500,0,0.000,萨博-塞弗洛沙,7,1.800,0,0.000,0,Thabo Sefolosha,14,3.500,2,0,0.1,0,3,0.800,0,0.000,0,0.250,0,0.000,4,0,18,42,10.500,1,0.300,4141,5,1.300,8,2.000,2018,2,0,0.000,0,26,爵士,8,2.000,1,0.250,0,0.125,0,1,0.300
185,0,0.000,0,0.000,罗伯特-威廉姆斯三世,6,2.000,0,0.000,0,Robert Williams III,2,0.667,1,0,0.5,0,1,0.300,2,0.667,2,0.000,0,1.000,3,0,44,13,4.300,1,0.300,1962938091,4,1.300,7,2.300,2018,2,0,0.000,0,2,凯尔特人,0,0.000,0,0.000,0,0.000,0,0,0.000
186,0,0.000,0,0.000,辛达里厄斯-桑韦尔,4,1.000,0,0.000,0,Sindarius Thornwell,6,1.500,2,0,0.3,0,2,0.500,0,0.000,0,0.250,0,0.000,4,0,12,12,3.000,0,0.000,1962937764,5,1.300,4,1.000,2018,2,1,0.300,0,12,快船,3,0.750,1,0.250,0,0.333,0,0,0.000
187,0,0.000,0,0.000,丹特-康宁汉姆,4,0.800,0,0.000,0,Dante Cunningham,3,0.600,2,0,0.7,0,0,0.000,0,0.000,0,0.400,0,0.000,5,0,33,13,2.600,2,0.400,4638,6,1.200,6,1.200,2018,2,0,0.000,0,24,马刺,2,0.400,2,0.400,0,1.000,0,0,0.000
188,4,0.500,0,0.000,林书豪,3,0.400,0,0.000,0,Jeremy Lin,9,1.125,2,0,0.2,0,2,0.300,4,0.500,4,0.125,0,1.000,8,0,17,27,3.400,0,0.000,4795,9,1.100,3,0.400,2018,2,1,0.100,0,28,猛龙,2,0.250,1,0.125,0,0.500,0,5,0.600
189,3,0.500,0,0.000,朗尼-沃克,2,0.300,0,0.000,0,Lonnie Walker IV,8,1.333,3,0,0.4,0,0,0.000,0,0.000,0,0.000,0,0.000,6,0,1,21,3.500,0,0.000,1962938086,6,1.000,2,0.300,2018,2,0,0.000,0,24,马刺,1,0.167,0,0.000,0,0.000,0,0,0.000
190,0,0.000,0,0.000,杰克-雷曼,3,0.500,0,0.000,0,Jake Layman,7,1.167,1,0,0.1,0,3,0.500,4,0.667,3,0.000,0,0.750,6,0,10,20,3.300,1,0.200,1962937449,5,0.800,4,0.700,2018,2,0,0.000,0,22,开拓者,5,0.833,0,0.000,0,0.000,0,0,0.000
191,0,0.000,0,0.000,安芬尼-西蒙斯,0,0.000,0,0.000,0,Anfernee Simons,7,1.400,0,0,0.0,0,2,0.400,5,1.000,4,0.000,0,0.800,5,0,1,12,2.400,0,0.000,1962938081,4,0.800,0,0.000,2018,2,1,0.200,0,22,开拓者,2,0.400,0,0.000,0,0.000,0,0,0.000
192,1,0.100,1,0.100,马尔科姆-米勒,5,0.500,0,0.000,0,Malcolm Miller,8,0.800,2,0,0.2,0,3,0.300,4,0.400,3,0.100,0,0.750,10,0,13,28,2.800,0,0.000,5744,8,0.800,5,0.500,2018,2,0,0.000,0,28,猛龙,6,0.600,1,0.100,0,0.167,0,1,0.100
193,0,0.000,0,0.000,达米安-琼斯,2,0.500,0,0.000,0,Damian Jones,1,0.250,1,0,1.0,0,3,0.800,2,0.500,1,0.000,0,0.500,4,1,30,8,2.000,0,0.000,1962937434,3,0.800,2,0.500,2018,2,0,0.000,0,9,勇士,0,0.000,0,0.000,0,0.000,0,1,0.300
194,0,0.000,1,0.300,阿卜杜勒-纳德,0,0.000,0,0.000,0,Abdel Nader,2,0.667,1,0,0.5,0,0,0.000,0,0.000,0,0.000,0,0.000,3,0,11,5,1.700,0,0.000,1962937466,2,0.700,0,0.000,2018,2,0,0.000,0,25,雷霆,0,0.000,0,0.000,0,0.000,0,0,0.000
195,0,0.000,0,0.000,德翁特-伯顿,1,0.300,0,0.000,0,Deonte Burton,5,1.667,1,0,0.2,0,0,0.000,0,0.000,0,0.000,0,0.000,3,0,30,4,1.300,1,0.300,5495,2,0.700,2,0.700,2018,2,0,0.000,0,25,雷霆,2,0.667,0,0.000,0,0.000,0,0,0.000
196,1,0.100,0,0.000,雅各布-埃文斯,1,0.100,0,0.000,0,Jacob Evans,5,0.714,2,0,0.4,0,1,0.100,0,0.000,0,0.143,0,0.000,7,0,44,18,2.600,0,0.000,1962938058,5,0.700,1,0.100,2018,2,0,0.000,0,9,勇士,2,0.286,1,0.143,0,0.500,0,2,0.300
197,1,0.300,0,0.000,劳尔-内托,3,1.000,0,0.000,0,Raul Neto,6,2.000,1,0,0.2,0,2,0.700,0,0.000,0,0.000,0,0.000,3,0,19,20,6.700,0,0.000,5217,2,0.700,3,1.000,2018,2,0,0.000,0,26,爵士,1,0.333,0,0.000,0,0.000,0,0,0.000
198,0,0.000,0,0.000,斯卡尔-拉比西埃,0,0.000,0,0.000,0,Skal Labissiere,4,1.333,1,0,0.2,0,1,0.300,1,0.333,0,0.000,0,0.000,3,0,7,11,3.700,0,0.000,1962937435,2,0.700,0,0.000,2018,2,0,0.000,0,22,开拓者,2,0.667,0,0.000,0,0.000,0,0,0.000
199,0,0.000,1,0.100,托尼-斯内尔,1,0.100,0,0.000,0,Tony Snell,6,0.667,2,0,0.3,0,3,0.300,0,0.000,0,0.111,0,0.000,9,0,19,28,3.100,2,0.200,5190,5,0.600,3,0.300,2018,2,1,0.100,0,15,雄鹿,2,0.222,1,0.111,0,0.500,0,1,0.100
